# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4261.4 |
| time per iteration from host wall clock (us) |  | 7328.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2106 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 226 | moe_mul_sum_add_layer | 4.64 | 4.15 | 5.08 | 29 |
| 227 | linear_gemv_layer | 13.75 | 13.30 | 14.15 | 29 |
| 228 | mla_prep_layer | 9.59 | 9.35 | 10.00 | 29 |
| 229 | mla_attend_layer | 12.59 | 11.89 | 12.95 | 29 |
| 230 | mla_merge_uv_tile_layer | 15.04 | 14.60 | 15.45 | 29 |
| 231 | linear_gemv_layer | 8.06 | 7.67 | 8.40 | 29 |
| 232 | moe_router_layer | 15.45 | 14.77 | 16.49 | 29 |
| 233 | gang_moe_w13_linear_layer | 41.49 | 39.59 | 43.55 | 29 |
| 234 | gang_moe_w2_silu_linear_layer | 23.28 | 21.84 | 24.48 | 29 |
| 235 | moe_mul_sum_add_layer | 4.55 | 3.97 | 5.00 | 29 |
| 236 | linear_gemv_layer | 13.56 | 13.06 | 14.08 | 29 |
| 237 | mla_prep_layer | 9.54 | 9.32 | 9.83 | 29 |
| 238 | mla_attend_layer | 12.29 | 11.46 | 13.00 | 29 |
| 239 | mla_merge_uv_tile_layer | 15.02 | 14.66 | 15.76 | 29 |
| 240 | linear_gemv_layer | 7.90 | 7.33 | 8.52 | 29 |
| 241 | moe_router_layer | 15.96 | 14.92 | 17.14 | 29 |
| 242 | gang_moe_w13_linear_layer | 41.16 | 39.61 | 43.08 | 29 |
| 243 | gang_moe_w2_silu_linear_layer | 23.23 | 21.55 | 24.72 | 29 |
| 244 | moe_mul_sum_add_layer | 5.49 | 4.04 | 6.98 | 29 |
| 245 | linear_gemv_layer | 2.64 | 0.00 | 73.48 | 29 |
| 246 | argmax_partial_layer | 2.76 | 0.00 | 75.56 | 29 |
| 247 | argmax_reduce_layer | 5.28 | 0.00 | 75.94 | 29 |
| 248 | event_248 | 0.07 | 0.00 | 0.37 | 29 |
| 249 | event_249 | 0.11 | 0.00 | 0.54 | 29 |
| 250 | event_250 | 0.13 | 0.00 | 0.95 | 29 |
| 251 | event_251 | 5.25 | 0.00 | 76.46 | 29 |
| 252 | event_252 | 5.24 | 0.00 | 73.41 | 29 |
| 253 | event_253 | 5.28 | 0.00 | 75.92 | 29 |
| 254 | event_254 | 0.21 | 0.00 | 1.57 | 29 |
| 255 | event_255 | 8.03 | 0.00 | 76.12 | 29 |
| 256 | event_256 | 2.69 | 0.00 | 74.32 | 29 |
| 257 | event_257 | 0.16 | 0.00 | 1.44 | 29 |
| 258 | event_258 | 0.19 | 0.00 | 1.75 | 29 |
| 259 | event_259 | 2.70 | 0.00 | 73.96 | 29 |
| 260 | event_260 | 5.30 | 0.00 | 74.70 | 29 |
| 261 | event_261 | 0.23 | 0.00 | 0.96 | 29 |
| 262 | event_262 | 2.74 | 0.00 | 75.90 | 29 |
| 263 | event_263 | 0.16 | 0.00 | 0.78 | 29 |
| 264 | event_264 | 5.17 | 0.00 | 74.55 | 29 |
| 265 | event_265 | 0.10 | 0.00 | 0.41 | 29 |
| 266 | event_266 | 0.15 | 0.00 | 0.90 | 29 |
| 267 | event_267 | 0.15 | 0.00 | 1.24 | 29 |
| 268 | event_268 | 5.24 | 0.00 | 75.48 | 29 |
| 269 | event_269 | 2.63 | 0.00 | 73.30 | 29 |
| 270 | event_270 | 2.68 | 0.00 | 73.67 | 29 |
| 271 | event_271 | 2.71 | 0.00 | 74.62 | 29 |
| 272 | event_272 | 0.10 | 0.00 | 0.45 | 29 |
| 273 | event_273 | 0.13 | 0.00 | 0.52 | 29 |
| 274 | event_274 | 0.09 | 0.00 | 0.80 | 29 |
| 275 | event_275 | 2.66 | 0.00 | 72.90 | 29 |
| 276 | event_276 | 7.89 | 0.00 | 75.25 | 29 |
| 277 | event_277 | 0.69 | 0.02 | 4.03 | 29 |
| 278 | event_278 | 0.64 | 0.00 | 4.14 | 29 |
