# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4293.3 |
| time per iteration from host wall clock (us) |  | 7471.3 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2106 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 233 | gang_moe_w13_linear_layer | 40.89 | 38.71 | 43.82 | 29 |
| 234 | gang_moe_w2_silu_linear_layer | 24.07 | 22.16 | 25.87 | 29 |
| 235 | moe_mul_sum_add_layer | 4.78 | 4.34 | 5.58 | 29 |
| 236 | linear_gemv_layer | 14.15 | 13.80 | 14.53 | 29 |
| 237 | mla_prep_layer | 9.84 | 9.53 | 10.20 | 29 |
| 238 | mla_attend_layer | 12.59 | 11.76 | 13.33 | 29 |
| 239 | mla_merge_uv_tile_layer | 15.05 | 14.50 | 15.50 | 29 |
| 240 | linear_gemv_layer | 7.76 | 7.32 | 8.11 | 29 |
| 241 | moe_router_layer | 16.03 | 15.05 | 17.92 | 29 |
| 242 | gang_moe_w13_linear_layer | 41.83 | 39.72 | 45.97 | 29 |
| 243 | gang_moe_w2_silu_linear_layer | 23.02 | 21.63 | 24.75 | 29 |
| 244 | moe_mul_sum_add_layer | 5.84 | 4.19 | 6.95 | 29 |
| 245 | linear_gemv_layer | 2.66 | 0.00 | 72.65 | 29 |
| 246 | argmax_partial_layer | 0.13 | 0.00 | 0.48 | 29 |
| 247 | argmax_reduce_layer | 5.07 | 0.00 | 72.66 | 29 |
| 248 | event_248 | 0.14 | 0.00 | 0.56 | 29 |
| 249 | event_249 | 0.19 | 0.00 | 0.92 | 29 |
| 250 | event_250 | 0.13 | 0.00 | 0.76 | 29 |
| 251 | event_251 | 0.12 | 0.00 | 0.40 | 29 |
| 252 | event_252 | 2.52 | 0.00 | 70.42 | 29 |
| 253 | event_253 | 0.16 | 0.00 | 0.63 | 29 |
| 254 | event_254 | 0.14 | 0.00 | 0.61 | 29 |
| 255 | event_255 | 2.53 | 0.00 | 69.46 | 29 |
| 256 | event_256 | 2.51 | 0.00 | 70.27 | 29 |
| 257 | event_257 | 2.52 | 0.00 | 70.34 | 29 |
| 258 | event_258 | 0.15 | 0.00 | 0.89 | 29 |
| 259 | event_259 | 12.35 | 0.00 | 72.38 | 29 |
| 260 | event_260 | 7.49 | 0.00 | 72.93 | 29 |
| 261 | event_261 | 2.58 | 0.00 | 72.42 | 29 |
| 262 | event_262 | 0.10 | 0.00 | 0.59 | 29 |
| 263 | event_263 | 2.57 | 0.00 | 72.19 | 29 |
