# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4287.8 |
| time per iteration from host wall clock (us) |  | 7478.2 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 171 | gang_moe_w2_silu_linear_layer | 23.01 | 21.54 | 24.89 | 29 |
| 172 | moe_mul_sum_add_layer | 5.32 | 4.31 | 6.80 | 29 |
| 173 | linear_gemv_layer | 13.93 | 13.48 | 14.52 | 29 |
| 174 | mla_prep_layer | 9.91 | 9.48 | 10.53 | 29 |
| 175 | mla_attend_layer | 12.35 | 11.30 | 13.31 | 29 |
| 176 | mla_merge_uv_tile_layer | 14.98 | 14.51 | 15.41 | 29 |
| 177 | linear_gemv_layer | 7.86 | 7.05 | 8.25 | 29 |
| 178 | moe_router_layer | 15.97 | 14.35 | 17.43 | 29 |
| 179 | gang_moe_w13_linear_layer | 41.88 | 38.72 | 45.88 | 29 |
| 180 | gang_moe_w2_silu_linear_layer | 23.07 | 21.69 | 24.94 | 29 |
| 181 | moe_mul_sum_add_layer | 5.07 | 4.30 | 7.84 | 29 |
| 182 | linear_gemv_layer | 14.07 | 13.43 | 14.68 | 29 |
| 183 | mla_prep_layer | 9.98 | 9.60 | 10.53 | 29 |
| 184 | mla_attend_layer | 12.53 | 11.56 | 13.24 | 29 |
| 185 | mla_merge_uv_tile_layer | 14.96 | 14.28 | 15.49 | 29 |
| 186 | linear_gemv_layer | 7.82 | 7.35 | 8.42 | 29 |
| 187 | moe_router_layer | 16.17 | 15.04 | 17.64 | 29 |
| 188 | gang_moe_w13_linear_layer | 41.93 | 38.92 | 43.88 | 29 |
| 189 | gang_moe_w2_silu_linear_layer | 22.93 | 21.78 | 24.59 | 29 |
| 190 | moe_mul_sum_add_layer | 4.93 | 4.11 | 6.01 | 29 |
| 191 | linear_gemv_layer | 13.77 | 13.28 | 14.33 | 29 |
| 192 | mla_prep_layer | 9.63 | 9.34 | 10.03 | 29 |
| 193 | mla_attend_layer | 12.46 | 11.81 | 13.17 | 29 |
| 194 | mla_merge_uv_tile_layer | 14.98 | 14.61 | 15.39 | 29 |
| 195 | linear_gemv_layer | 7.99 | 7.40 | 8.45 | 29 |
| 196 | moe_router_layer | 15.92 | 15.13 | 17.24 | 29 |
