# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4291.6 |
| time per iteration from host wall clock (us) |  | 7264.2 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 195 | linear_gemv_layer | 7.83 | 7.42 | 8.21 | 31 |
| 196 | moe_router_layer | 16.50 | 15.12 | 17.76 | 31 |
| 197 | gang_moe_w13_linear_layer | 41.42 | 39.08 | 43.55 | 31 |
| 198 | gang_moe_w2_silu_linear_layer | 23.09 | 21.74 | 25.00 | 31 |
| 199 | moe_mul_sum_add_layer | 4.86 | 4.36 | 6.00 | 31 |
| 200 | linear_gemv_layer | 14.15 | 13.63 | 14.59 | 31 |
| 201 | mla_prep_layer | 9.99 | 9.67 | 10.49 | 31 |
| 202 | mla_attend_layer | 12.42 | 11.35 | 13.04 | 31 |
| 203 | mla_merge_uv_tile_layer | 15.08 | 14.59 | 15.60 | 31 |
| 204 | linear_gemv_layer | 8.05 | 7.40 | 8.65 | 31 |
| 205 | moe_router_layer | 16.77 | 15.24 | 18.38 | 31 |
| 206 | gang_moe_w13_linear_layer | 43.32 | 40.38 | 46.22 | 31 |
| 207 | gang_moe_w2_silu_linear_layer | 23.24 | 21.55 | 25.09 | 31 |
| 208 | moe_mul_sum_add_layer | 4.81 | 4.30 | 6.72 | 31 |
| 209 | linear_gemv_layer | 14.19 | 13.62 | 14.52 | 31 |
| 210 | mla_prep_layer | 9.54 | 9.18 | 9.90 | 31 |
| 211 | mla_attend_layer | 12.23 | 11.38 | 12.81 | 31 |
| 212 | mla_merge_uv_tile_layer | 15.13 | 14.61 | 15.53 | 31 |
| 213 | linear_gemv_layer | 8.10 | 7.42 | 8.46 | 31 |
| 214 | moe_router_layer | 16.18 | 15.16 | 17.99 | 31 |
| 215 | gang_moe_w13_linear_layer | 41.56 | 38.86 | 44.30 | 31 |
| 216 | gang_moe_w2_silu_linear_layer | 23.54 | 21.68 | 26.88 | 31 |
| 217 | moe_mul_sum_add_layer | 4.76 | 4.29 | 5.76 | 31 |
| 218 | linear_gemv_layer | 14.08 | 13.62 | 14.48 | 31 |
| 219 | mla_prep_layer | 9.81 | 9.55 | 10.19 | 31 |
| 220 | mla_attend_layer | 12.43 | 11.79 | 13.01 | 31 |
| 221 | mla_merge_uv_tile_layer | 15.02 | 14.66 | 15.55 | 31 |
| 222 | linear_gemv_layer | 8.02 | 7.33 | 8.45 | 31 |
| 223 | moe_router_layer | 16.96 | 14.94 | 18.14 | 31 |
| 224 | gang_moe_w13_linear_layer | 40.68 | 38.73 | 43.56 | 31 |
