# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4307.0 |
| time per iteration from host wall clock (us) |  | 7394.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 281 | event_281 | 0.20 | 0.00 | 0.96 | 29 |
| 282 | event_282 | 0.36 | 0.00 | 1.57 | 29 |
| 283 | event_283 | 7.41 | 0.01 | 33.15 | 29 |
| 284 | event_284 | 9.92 | 0.00 | 30.14 | 29 |
| 285 | event_285 | 0.33 | 0.00 | 1.75 | 29 |
| 286 | event_286 | 1.44 | 0.00 | 29.32 | 29 |
| 287 | event_287 | 5.36 | 0.00 | 30.43 | 29 |
| 288 | event_288 | 6.20 | 0.00 | 29.33 | 29 |
| 289 | event_289 | 0.30 | 0.00 | 0.85 | 29 |
| 290 | event_290 | 0.49 | 0.00 | 2.18 | 29 |
| 291 | event_291 | 0.35 | 0.00 | 1.20 | 29 |
| 292 | event_292 | 0.52 | 0.02 | 1.77 | 29 |
| 293 | event_293 | 0.56 | 0.00 | 1.84 | 29 |
| 294 | event_294 | 0.61 | 0.00 | 2.09 | 29 |
| 295 | event_295 | 5.38 | 4.98 | 5.83 | 29 |
| 296 | event_296 | 5.25 | 5.04 | 5.47 | 29 |

-> /home/hotaisle/metalOps/harness/fleet_out/L27_head_it30_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_w2cktile+nolocalcas+pollsleep8_gv_lg48_mt_mh2/metrics.json, /home/hotaisle/metalOps/harness/fleet_out/L27_head_it30_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_w2cktile+nolocalcas+pollsleep8_gv_lg48_mt_mh2/report_table.md
