# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4427.8 |
| time per iteration from host wall clock (us) |  | 7424.0 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 200 | linear_gemv_layer | 17.06 | 12.60 | 20.08 | 30 |
| 201 | mla_prep_layer | 9.61 | 9.32 | 9.92 | 30 |
| 202 | mla_attend_layer | 12.38 | 11.61 | 12.97 | 30 |
| 203 | mla_merge_uv_tile_layer | 15.24 | 14.71 | 15.64 | 30 |
| 204 | linear_gemv_layer | 7.74 | 7.24 | 8.53 | 30 |
| 205 | moe_router_layer | 16.53 | 14.91 | 18.19 | 30 |
| 206 | gang_moe_w13_linear_layer | 44.00 | 41.44 | 48.01 | 30 |
| 207 | gang_moe_w2_silu_linear_layer | 25.09 | 21.73 | 28.48 | 30 |
| 208 | moe_mul_sum_add_layer | 4.75 | 4.16 | 7.00 | 30 |
| 209 | linear_gemv_layer | 17.43 | 13.84 | 22.48 | 30 |
| 210 | mla_prep_layer | 9.90 | 9.60 | 11.17 | 30 |
| 211 | mla_attend_layer | 12.45 | 11.87 | 13.03 | 30 |
| 212 | mla_merge_uv_tile_layer | 15.23 | 14.58 | 15.80 | 30 |
| 213 | linear_gemv_layer | 8.02 | 7.52 | 8.62 | 30 |
| 214 | moe_router_layer | 16.62 | 15.07 | 18.16 | 30 |
| 215 | gang_moe_w13_linear_layer | 41.78 | 39.52 | 45.08 | 30 |
| 216 | gang_moe_w2_silu_linear_layer | 25.62 | 22.37 | 28.89 | 30 |
| 217 | moe_mul_sum_add_layer | 4.76 | 4.31 | 6.64 | 30 |
| 218 | linear_gemv_layer | 16.72 | 14.88 | 19.16 | 30 |
| 219 | mla_prep_layer | 9.95 | 9.59 | 11.11 | 30 |
| 220 | mla_attend_layer | 12.43 | 11.61 | 12.88 | 30 |
| 221 | mla_merge_uv_tile_layer | 15.20 | 14.81 | 15.73 | 30 |
| 222 | linear_gemv_layer | 7.98 | 7.52 | 8.49 | 30 |
| 223 | moe_router_layer | 15.81 | 14.71 | 17.71 | 30 |
| 224 | gang_moe_w13_linear_layer | 42.23 | 38.92 | 44.20 | 30 |
| 225 | gang_moe_w2_silu_linear_layer | 24.93 | 21.89 | 28.58 | 30 |
| 226 | moe_mul_sum_add_layer | 4.66 | 4.24 | 6.48 | 30 |
| 227 | linear_gemv_layer | 17.40 | 14.15 | 19.37 | 30 |
| 228 | mla_prep_layer | 9.52 | 9.33 | 9.78 | 30 |
| 229 | mla_attend_layer | 12.31 | 11.55 | 13.15 | 30 |
| 230 | mla_merge_uv_tile_layer | 15.22 | 14.55 | 15.77 | 30 |
| 231 | linear_gemv_layer | 8.01 | 7.23 | 8.64 | 30 |
| 232 | moe_router_layer | 16.21 | 14.76 | 17.41 | 30 |
| 233 | gang_moe_w13_linear_layer | 41.38 | 39.19 | 44.28 | 30 |
| 234 | gang_moe_w2_silu_linear_layer | 24.89 | 22.07 | 27.93 | 30 |
| 235 | moe_mul_sum_add_layer | 4.79 | 4.24 | 6.76 | 30 |
| 236 | linear_gemv_layer | 17.43 | 14.64 | 20.23 | 30 |
| 237 | mla_prep_layer | 9.56 | 9.31 | 10.04 | 30 |
| 238 | mla_attend_layer | 12.16 | 11.72 | 12.65 | 30 |
| 239 | mla_merge_uv_tile_layer | 15.16 | 14.50 | 15.68 | 30 |
| 240 | linear_gemv_layer | 7.74 | 7.32 | 8.28 | 30 |
| 241 | moe_router_layer | 16.57 | 14.98 | 18.10 | 30 |
| 242 | gang_moe_w13_linear_layer | 41.95 | 38.70 | 44.48 | 30 |
| 243 | gang_moe_w2_silu_linear_layer | 24.94 | 22.85 | 30.55 | 30 |
| 244 | moe_mul_sum_add_layer | 5.39 | 3.88 | 6.75 | 30 |
| 245 | linear_gemv_layer | 4.93 | 0.00 | 68.70 | 30 |
| 246 | argmax_partial_layer | 5.09 | 0.00 | 67.61 | 30 |
| 247 | argmax_reduce_layer | 7.22 | 0.00 | 68.07 | 30 |
| 248 | event_248 | 5.00 | 0.00 | 67.75 | 30 |
| 249 | event_249 | 7.46 | 0.00 | 70.08 | 30 |
| 250 | event_250 | 5.14 | 0.00 | 70.32 | 30 |
| 251 | event_251 | 2.82 | 0.00 | 69.14 | 30 |
| 252 | event_252 | 11.45 | 0.00 | 68.56 | 30 |
| 253 | event_253 | 2.64 | 0.00 | 68.43 | 30 |
| 254 | event_254 | 2.73 | 0.00 | 65.08 | 30 |
