# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | - |
| time per iteration from host wall clock (us) |  | 12664.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 209 | rmsnorm_layer | 12.99 | 12.70 | 13.35 | 31 |
| 210 | moe_router_layer | 3.46 | 3.24 | 3.68 | 31 |
| 211 | gang_moe_w13_linear_layer | 21.76 | 20.78 | 24.50 | 31 |
| 212 | moe_silu_mul_layer | 40.12 | 37.12 | 45.66 | 31 |
| 213 | gang_moe_w2_linear_layer | 4.48 | 3.30 | 6.16 | 31 |
| 214 | moe_mul_sum_add_layer | 21.65 | 19.97 | 22.95 | 31 |
| 215 | rmsnorm_layer | 4.27 | 3.89 | 4.60 | 31 |
| 216 | linear_layer | 3.52 | 3.05 | 3.93 | 31 |
| 217 | mla_prep_layer | 13.00 | 12.48 | 13.53 | 31 |
| 218 | mla_attend_layer | 150.13 | 146.98 | 153.30 | 31 |
| 219 | mla_merge_uv_layer | 55.30 | 53.70 | 59.78 | 31 |
| 220 | linear_with_residual_layer | 19.49 | 19.01 | 20.08 | 31 |
| 221 | rmsnorm_layer | 12.99 | 12.51 | 14.29 | 31 |
| 222 | moe_router_layer | 3.40 | 3.21 | 3.60 | 31 |
| 223 | gang_moe_w13_linear_layer | 22.80 | 20.93 | 23.37 | 31 |
| 224 | moe_silu_mul_layer | 38.83 | 36.94 | 41.32 | 31 |
| 225 | gang_moe_w2_linear_layer | 4.53 | 3.34 | 6.11 | 31 |
| 226 | moe_mul_sum_add_layer | 21.66 | 19.80 | 22.92 | 31 |
| 227 | rmsnorm_layer | 4.32 | 3.97 | 5.21 | 31 |
| 228 | linear_layer | 3.51 | 3.28 | 3.84 | 31 |
| 229 | mla_prep_layer | 13.15 | 12.76 | 13.52 | 31 |
| 230 | mla_attend_layer | 148.83 | 145.88 | 151.84 | 31 |
| 231 | mla_merge_uv_layer | 54.74 | 53.40 | 59.94 | 31 |
| 232 | linear_with_residual_layer | 19.87 | 19.28 | 23.04 | 31 |
| 233 | rmsnorm_layer | 13.40 | 12.68 | 16.52 | 31 |
| 234 | moe_router_layer | 3.25 | 3.13 | 3.40 | 31 |
| 235 | gang_moe_w13_linear_layer | 22.21 | 20.69 | 23.53 | 31 |
| 236 | moe_silu_mul_layer | 39.34 | 36.94 | 43.84 | 31 |
| 237 | gang_moe_w2_linear_layer | 4.20 | 3.32 | 6.18 | 31 |
| 238 | moe_mul_sum_add_layer | 21.70 | 19.78 | 23.04 | 31 |
| 239 | rmsnorm_layer | 3.56 | 3.34 | 4.60 | 31 |
| 240 | linear_layer | 3.70 | 3.39 | 3.94 | 31 |
| 241 | mla_prep_layer | 12.91 | 12.48 | 13.32 | 31 |
| 242 | mla_attend_layer | 148.79 | 145.77 | 152.13 | 31 |
| 243 | mla_merge_uv_layer | 55.96 | 53.56 | 61.31 | 31 |
| 244 | linear_with_residual_layer | 19.74 | 19.04 | 22.43 | 31 |
| 245 | rmsnorm_layer | 13.03 | 12.35 | 15.32 | 31 |
| 246 | moe_router_layer | 3.41 | 3.20 | 3.67 | 31 |
| 247 | gang_moe_w13_linear_layer | 22.59 | 21.20 | 23.72 | 31 |
| 248 | moe_silu_mul_layer | 38.74 | 37.02 | 43.41 | 31 |
| 249 | gang_moe_w2_linear_layer | 4.43 | 3.43 | 7.08 | 31 |
| 250 | moe_mul_sum_add_layer | 21.85 | 19.39 | 23.89 | 31 |
| 251 | rmsnorm_layer | 4.38 | 3.95 | 5.17 | 31 |
| 252 | linear_layer | 3.39 | 3.10 | 3.89 | 31 |
| 253 | mla_prep_layer | 13.05 | 12.51 | 13.46 | 31 |
| 254 | mla_attend_layer | 148.90 | 146.04 | 152.12 | 31 |
| 255 | mla_merge_uv_layer | 55.26 | 53.43 | 60.99 | 31 |
| 256 | linear_with_residual_layer | 19.65 | 19.10 | 20.12 | 31 |
| 257 | rmsnorm_layer | 13.09 | 12.54 | 13.56 | 31 |
| 258 | moe_router_layer | 3.21 | 3.00 | 3.54 | 31 |
| 259 | gang_moe_w13_linear_layer | 22.01 | 21.41 | 22.77 | 31 |
| 260 | moe_silu_mul_layer | 39.28 | 37.91 | 41.73 | 31 |
| 261 | gang_moe_w2_linear_layer | 5.05 | 3.37 | 6.35 | 31 |
| 262 | moe_mul_sum_add_layer | 21.65 | 20.16 | 24.68 | 31 |
| 263 | rmsnorm_layer | 4.69 | 3.59 | 5.50 | 31 |
| 264 | linear_layer | 4.04 | 3.48 | 4.25 | 31 |
| 265 | mla_prep_layer | 12.75 | 12.40 | 13.54 | 31 |
| 266 | mla_attend_layer | 149.19 | 145.86 | 152.16 | 31 |
| 267 | mla_merge_uv_layer | 55.80 | 53.32 | 60.80 | 31 |
| 268 | linear_with_residual_layer | 19.66 | 19.16 | 20.28 | 31 |
| 269 | rmsnorm_layer | 12.90 | 12.26 | 13.64 | 31 |
| 270 | moe_router_layer | 3.30 | 3.10 | 3.49 | 31 |
| 271 | gang_moe_w13_linear_layer | 21.67 | 21.23 | 23.03 | 31 |
| 272 | moe_silu_mul_layer | 42.58 | 38.99 | 47.31 | 31 |
| 273 | gang_moe_w2_linear_layer | 5.04 | 3.33 | 6.94 | 31 |
| 274 | moe_mul_sum_add_layer | 21.15 | 19.21 | 22.77 | 31 |
| 275 | rmsnorm_layer | 4.44 | 4.05 | 4.99 | 31 |
| 276 | linear_layer | 3.70 | 3.22 | 4.00 | 31 |
| 277 | mla_prep_layer | 12.91 | 12.42 | 13.46 | 31 |
| 278 | mla_attend_layer | 150.08 | 146.64 | 153.32 | 31 |
| 279 | mla_merge_uv_layer | 55.16 | 53.68 | 61.20 | 31 |
| 280 | linear_with_residual_layer | 19.86 | 18.92 | 23.28 | 31 |
| 281 | rmsnorm_layer | 13.39 | 12.48 | 16.64 | 31 |
| 282 | moe_router_layer | 3.45 | 3.34 | 3.69 | 31 |
| 283 | gang_moe_w13_linear_layer | 21.46 | 21.10 | 23.34 | 31 |
| 284 | moe_silu_mul_layer | 40.26 | 37.62 | 43.72 | 31 |
| 285 | gang_moe_w2_linear_layer | 4.73 | 3.22 | 6.79 | 31 |
| 286 | moe_mul_sum_add_layer | 21.75 | 19.60 | 24.16 | 31 |
| 287 | rmsnorm_layer | 4.39 | 3.44 | 6.23 | 31 |
| 288 | linear_layer | 3.97 | 3.34 | 4.12 | 31 |
| 289 | mla_prep_layer | 12.66 | 12.40 | 13.33 | 31 |
| 290 | mla_attend_layer | 149.18 | 145.98 | 152.70 | 31 |
| 291 | mla_merge_uv_layer | 55.05 | 53.74 | 60.98 | 31 |
| 292 | linear_with_residual_layer | 19.74 | 19.12 | 22.92 | 31 |
| 293 | rmsnorm_layer | 13.52 | 12.63 | 16.52 | 31 |
