# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 8904.0 |
| time per iteration from host wall clock (us) |  | 10582.4 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2103 over 48 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 217 | moe_mul_sum_add_layer | 4.95 | 4.22 | 6.31 | 31 |
| 218 | linear_norm_layer | 18.54 | 17.91 | 19.40 | 31 |
| 219 | mla_prep_layer | 149.95 | 146.51 | 153.24 | 31 |
| 220 | mla_attend_layer | 11.82 | 11.41 | 12.17 | 31 |
| 221 | mla_merge_uv_layer | 23.91 | 22.96 | 26.36 | 31 |
| 222 | linear_with_residual_layer | 13.06 | 12.34 | 14.51 | 31 |
| 223 | moe_router_layer | 25.55 | 24.89 | 26.97 | 31 |
| 224 | gang_moe_w13_linear_layer | 41.70 | 39.51 | 43.75 | 31 |
| 225 | gang_moe_w2_silu_linear_layer | 23.86 | 22.04 | 25.80 | 31 |
| 226 | moe_mul_sum_add_layer | 5.13 | 4.24 | 5.47 | 31 |
| 227 | linear_norm_layer | 18.16 | 17.82 | 19.00 | 31 |
| 228 | mla_prep_layer | 150.35 | 147.16 | 153.53 | 31 |
| 229 | mla_attend_layer | 11.66 | 11.39 | 11.99 | 31 |
| 230 | mla_merge_uv_layer | 23.68 | 22.50 | 25.13 | 31 |
| 231 | linear_with_residual_layer | 12.79 | 12.19 | 13.64 | 31 |
| 232 | moe_router_layer | 26.51 | 25.00 | 27.97 | 31 |
| 233 | gang_moe_w13_linear_layer | 40.92 | 38.14 | 43.36 | 31 |
| 234 | gang_moe_w2_silu_linear_layer | 23.82 | 21.80 | 26.48 | 31 |
| 235 | moe_mul_sum_add_layer | 5.10 | 4.10 | 5.59 | 31 |
| 236 | linear_norm_layer | 18.40 | 17.88 | 19.33 | 31 |
| 237 | mla_prep_layer | 149.48 | 146.02 | 152.28 | 31 |
| 238 | mla_attend_layer | 11.73 | 11.34 | 11.96 | 31 |
| 239 | mla_merge_uv_layer | 24.24 | 22.82 | 26.04 | 31 |
| 240 | linear_with_residual_layer | 12.89 | 12.20 | 13.56 | 31 |
| 241 | moe_router_layer | 26.46 | 26.22 | 26.70 | 31 |
| 242 | gang_moe_w13_linear_layer | 41.97 | 40.32 | 43.96 | 31 |
| 243 | gang_moe_w2_silu_linear_layer | 23.27 | 21.59 | 24.68 | 31 |
| 244 | moe_mul_sum_add_layer | 5.22 | 4.21 | 7.12 | 31 |
| 245 | linear_norm_layer | 0.22 | 0.00 | 0.96 | 31 |
| 246 | argmax_partial_layer | 0.28 | 0.00 | 1.76 | 31 |
| 247 | argmax_reduce_layer | 0.35 | 0.00 | 1.74 | 31 |
| 248 | event_248 | 0.47 | 0.00 | 3.52 | 31 |
| 249 | event_249 | 37.38 | 0.01 | 90.02 | 31 |
| 250 | event_250 | 3.09 | 0.00 | 85.05 | 31 |
| 251 | event_251 | 0.26 | 0.00 | 0.77 | 31 |
| 252 | event_252 | 0.18 | 0.00 | 1.62 | 31 |
| 253 | event_253 | 0.14 | 0.00 | 0.50 | 31 |
| 254 | event_254 | 3.36 | 0.00 | 92.79 | 31 |
| 255 | event_255 | 0.30 | 0.00 | 3.17 | 31 |
| 256 | event_256 | 0.25 | 0.00 | 1.03 | 31 |
| 257 | event_257 | 8.91 | 0.00 | 90.60 | 31 |
| 258 | event_258 | 0.45 | 0.00 | 3.96 | 31 |
| 259 | event_259 | 0.22 | 0.00 | 2.46 | 31 |
| 260 | event_260 | 0.15 | 0.00 | 0.97 | 31 |
| 261 | event_261 | 0.14 | 0.00 | 0.63 | 31 |
| 262 | event_262 | 0.23 | 0.00 | 1.08 | 31 |
| 263 | event_263 | 0.32 | 0.00 | 1.37 | 31 |
| 264 | event_264 | 0.27 | 0.00 | 1.11 | 31 |
| 265 | event_265 | 0.41 | 0.00 | 2.04 | 31 |
| 266 | event_266 | 6.00 | 0.00 | 88.81 | 31 |
| 267 | event_267 | 0.21 | 0.00 | 1.00 | 31 |
| 268 | event_268 | 0.14 | 0.00 | 0.83 | 31 |
| 269 | event_269 | 0.19 | 0.00 | 0.74 | 31 |
| 270 | event_270 | 0.23 | 0.00 | 0.97 | 31 |
